INFLOWS,OUTFLOWS,debt_outflows,di_outflows,debt_inflows,di_inflows,equity_outflows,equity_inflows,portfolio_outflows,portfolio_inflows,reserve_flows,NETFLOWS,GPRC,GPRHC
5.421700000762939,10.67850017547607,3.8756,0.2113,1.727,3.2799,2.929,0.1137,6.804600000000001,1.8407,-1.288,-5.256800174713135,0.0263969028989474,0.0338202075411876
31.36000061035156,30.62369918823242,9.719299999999999,4.0439,9.078899999999999,2.3901,4.584899999999999,0.757,14.3042,9.8359,3.0477,0.7363014221191406,0.022284697741270065,0.0221332050859928
11.60359954833984,17.74270057678223,9.076600000000001,4.478,4.9765,4.5219,3.7466,-1.519,12.8233,3.4575,-0.2334,-6.139101028442383,0.029784503082434365,0.019655929723133635
10.79349994659424,12.30029964447021,4.029,5.0328,3.7139,1.9209,1.7309,0.8651000000000001,5.76,4.579,-1.6552,-1.506799697875977,0.04726439310858646,0.0372671435276666
2.733000040054321,8.550100326538086,-4.0267,3.4137,6.3175,4.0141,4.1764,-3.1085,0.1496,3.209,-2.6647,-5.817100524902344,0.021888132207095633,0.029201201473673166
10.94079971313477,17.52059936523438,-5.2418,4.9815,0.7626000000000001,4.068000000000001,14.0224,-5.9599,8.780700000000001,-5.1973,-4.9705,-6.579799652099609,0.06348187662661091,0.04889787485202154
10.05140018463135,9.361200332641602,0.2437,2.5862,3.5174,0.2373,2.3787,-0.8170000000000001,2.6224,2.7004,0.3783,0.6901998519897461,0.029433016354838998,0.030461942156155938
19.32449913024902,22.64550018310547,3.1538,6.749600000000001,7.3205,4.8499,0.915,-1.9309,4.0686,5.389699999999999,-0.3377,-3.321001052856445,0.05821246777971584,0.07296440253655116
6.734000205993652,8.55090045928955,5.8992,-6.3178,3.0931,-6.77,4.7159,3.2545,10.6151,6.347600000000001,-1.0577,-1.816900253295898,0.0290692277873556,0.027947675436735167
30.9507007598877,28.57880020141602,-1.6364,8.8529,12.8328,2.0514,8.9894,1.5888,7.3529,14.4215,1.1752,2.37190055847168,0.011348897591233233,0.0079078680525223
15.73470020294189,19.60110092163086,4.8898,6.7489,6.4851,4.454800000000001,-3.5837,1.9756,1.3061,8.460600000000001,-0.3747,-3.866400718688965,0.020308985685308766,0.014880619322260166
19.15940093994141,23.02879905700684,-2.2485,3.0779,1.3988,2.725,3.7812,-0.2625,1.5327,1.1364,1.6115,-3.86939811706543,0.024400408690174433,0.022041775907079366
22.85079956054688,21.65870094299316,17.5741,-1.3474,-3.3205,2.5783,-0.3887,-0.6944,17.1854,-4.0149,-2.6229,1.192098617553711,0.010104285165046634,0.008474182337522467
21.59860038757324,11.66399955749512,-5.5681,7.542,7.3421,2.9185,0.4987,-0.6517000000000001,-5.0695,6.690600000000001,2.1299,9.934600830078125,0.021993929520249367,0.012054193144043301
29.64920043945312,41.12490081787109,13.3017,8.9264,3.2232,0.5638,0.8362,5.5518,14.1379,8.775,-3.2522,-11.47570037841797,0.03078519615034263,0.015426800586283167
-4.371200084686279,-4.62559986114502,3.475,4.8654,-6.2112,0.7932,-4.0486,-0.061,-0.5736,-6.2722,-1.0983,0.2543997764587402,0.023069921260078768,0.018209519485632566
3.696899890899658,-2.591200113296509,6.687,-2.5879,10.8017,-2.0842,-6.425800000000001,-2.0523,0.2613,8.7494,9.6428,6.288100242614746,0.0232886653393507,0.023210180612901834
13.57299995422363,9.315099716186523,8.8994,4.489800000000001,16.0493,1.6031,0.3549,0.1312,9.254299999999999,16.1804,8.2508,4.257900238037109,0.019808120249460135,0.013409768541653967
6.10860013961792,-9.372400283813477,3.9812,2.5612,11.5437,-0.8951,0.235,2.5264,4.2162,14.0701,12.8993,15.48100090026855,0.030437457685669262,0.007050943250457433
3.259000062942505,-7.067399978637695,-4.0817,0.8204,13.966,3.7983,5.0232,2.6413,0.9416,16.6073,12.5301,10.32639980316162,0.026965492715438234,0.021750789135694504
-6.270100116729736,0.1198000013828278,6.151899999999999,-1.7101,-13.8739,-0.7352000000000001,2.8589,1.923,9.0109,-11.9509,-0.0097,-6.389900207519531,0.10942211002111434,0.1248067021369933
31.14879989624023,28.13139915466309,13.7104,3.9022,2.8738,-1.8674,-0.2102,2.2219,13.5002,5.0957,3.2478,3.017400741577148,0.06358214964469273,0.0586037014921506
1.444200038909912,-6.538099765777588,-3.335,1.8258,7.786,-0.7157000000000001,1.0988,2.8268,-2.2361,10.6128,8.8044,7.9822998046875,0.034664367636044836,0.02968771196901797
17.12299919128418,18.33699989318848,-3.1246,1.6345,-13.6525,-1.1524,0.3251000000000001,0.0114,-2.7994,-13.6411,-0.8364,-1.214000701904297,0.016967033656934867,0.0196942019586762
-24.03359985351562,-14.67850017547607,5.4252,-7.9364,10.17,-8.0322,3.4341,3.706,8.8593,13.8758,-6.9366,-9.35509967803955,0.04065031185746193,0.0501139101882776
0.8873999714851379,8.482799530029297,4.9009,1.5616,14.9254,-2.5603,4.4659,-0.6326,9.3668,14.2928,4.5459,-7.595399379730225,0.029489618881295098,0.030418592194716137
-9.111100196838379,-13.41129970550537,-10.3569,3.3721,1.6556,8.7938,1.6084,-1.2601,-8.7485,0.3953,1.5181,4.300199508666992,0.03822234148780503,0.04646360004941627
5.251599788665771,3.114099979400635,-10.6338,7.380500000000001,-3.2691,6.891,-1.3775,-1.0932,-12.0111,-4.3625,6.3447,2.137499809265137,0.02814216601351897,0.019678904674947265
-2.60890007019043,5.238100051879883,9.527000000000001,0.8088,-11.1498,0.4344,0.8841,0.7352000000000001,10.411,-10.4146,-1.8538,-7.847000122070312,0.013265573419630534,0.0078976300234596
15.20549964904785,24.7234001159668,3.3998,4.2372,-0.9759,-2.9972,4.0131,2.4402,7.4129,1.4645,-1.5942,-9.517900466918945,0.025867581367492665,0.039191901683807366
10.06470012664795,11.56429958343506,1.3045,0.6317999999999999,-3.9421,1.0589,1.6086,-0.8587,2.9131,-4.8009,4.839,-1.499599456787109,0.016220670814315465,0.008221317703525233
-6.987199783325195,-0.2119999974966049,3.0223,3.0471,9.3237,1.1279,3.5258,0.5394,6.548100000000001,9.8632,-0.6226,-6.775199890136719,0.008761268497134234,0.007500750323136633
-25.00830078125,-20.61479949951172,1.303,-18.8547,1.137,-15.5395,5.5228,2.4505,6.8259,3.5873,-0.7707,-4.393501281738281,0.0060976640476534,0.0113713735093673
8.202099800109863,31.05100059509277,-5.997,4.8592,-0.0149,0.1825,7.6069,1.9615,1.61,1.9467,-3.6653,-22.84889984130859,0.02357952576130627,0.022565665965278935
-15.3971996307373,-15.48309993743896,-1.6407,0.6013999999999999,-2.8151,0.7101000000000001,0.1357,1.0128,-1.5048,-1.8022,2.0025,0.08590030670166016,0.019990508910268535,0.02270519795517127
3.135200023651123,1.097499966621399,-1.1281,-0.122,5.1005,-0.2181,2.6811,1.502,1.5529,6.6025,0.5173,2.037700176239014,0.015408929437398902,0.011507041441897533
12.07400035858154,15.15120029449463,0.1466,1.6698,3.818,0.0058,2.4216,5.5785,2.5683,9.3963,0.1518,-3.077199935913086,0.013137002009898433,0.02372147142887117
-11.52499961853027,11.81140041351318,16.3824,1.3927,-8.7675,-1.5869,1.6092,4.1478,17.9916,-4.6196,-4.5773,-23.33639907836914,0.0312369174013535,0.03512313620497783
-6.33489990234375,0.1334999948740005,4.3792,-0.5904,7.6943,-1.6656,3.0151,1.5699,7.3943,9.2642,-3.5968,-6.468400001525879,0.033687803894281367,0.03584755336244903
5.178299903869629,7.601200103759766,8.342600000000001,5.3706,12.8264,6.6093,2.5349,0.4634,10.8775,13.2898,-0.5307000000000001,-2.422900199890137,0.02955183821419873,0.032072161945203966
7.149400234222412,8.99370002746582,-4.6224,3.7467,5.4834,3.2205,2.9935,0.6489,-1.6288,6.1321,0.5467000000000001,-1.844299793243408,0.0237702339266737,0.007705509352187333
36.95650100708008,-7.811200141906738,-9.414299999999999,4.485300000000001,15.1248,-1.3241,-2.7418,1.0136,-12.1563,16.1384,41.4345,44.7677001953125,0.08486739918589599,0.04506028412530819
-34.26219940185547,-5.143899917602539,-0.143,1.2449,-3.2643,2.8618,0.7912,0.4187,0.6482000000000001,-2.8456,-15.6619,-29.11829948425293,0.030016316100955,0.029117797811826097
-7.157700061798096,10.19410037994385,3.6467,0.3529,3.1275,-1.1573,1.4321,-2.2921,5.0789,0.8352999999999999,-17.3924,-17.3518009185791,0.03838997955123583,0.04022734767446914
-15.8754997253418,-1.644799947738647,-5.7976,1.1741,-5.3975,1.4703,4.1798,0.2505,-1.6178,-5.147,-11.4638,-14.23069953918457,0.04415525340785583,0.06185921157399813
25.89450073242188,34.97750091552734,5.174399999999999,12.5171,1.9439,7.7388,4.5266,-1.5102,9.700899999999999,0.4338,-4.275,-9.083000183105469,0.04845082449416319,0.05929078410069147
3.56469988822937,1.190500020980835,-4.0336,0.8857,4.8595,0.0281,-1.3318,4.531899999999999,-5.3654,9.391399999999999,6.328399999999999,2.374199867248535,0.029580177118380863,0.019575064380963667
4.07450008392334,9.691399574279785,-2.8714,2.4059,3.7086,-0.3453,3.9141,1.4376,1.0427,5.1463,0.0788,-5.616899490356445,0.0234348444888989,0.03818724770098927
-4.795300006866455,0.9805999994277954,-3.3112,2.183,0.326,0.3824,2.0638,0.5345,-1.2472,0.8605,-0.622,-5.775899887084961,0.02551953432460627,0.0326066305860877
22.47640037536621,28.90589904785156,-3.5606,5.513800000000001,6.6407,-2.2982,4.6321,2.0818,1.0716,8.7226,1.7403,-6.429498672485352,0.0184112835365037,0.0049478008101384
-10.15979957580566,-10.93130016326904,-0.9421,0.2435,-2.1294,-0.8429,4.2005,3.3981,3.2585,1.2687,0.355,0.7715005874633789,0.025786881024638802,0.03180564070741334
2.681900024414062,13.30160045623779,0.3312,-0.0691,1.4015,7.5208,6.9953,-1.2751,7.3265,0.1264,-0.2445,-10.61970043182373,0.024330261163413535,0.04211683322985967
15.2327995300293,23.39389991760254,-2.4081,3.7557,1.1738,-0.7724,4.958,0.7162999999999999,2.5499,1.8901,0.7603,-8.161100387573242,0.020810745966931166,0.013963164761662502
-5.943900108337402,-1.353999972343445,1.6043,2.368,-1.1577,1.634,7.5673,-4.2496,9.1715,-5.4074,0.2951,-4.589900016784668,0.025673279538750635,0.0197794024522106
-8.02180004119873,-3.221299886703491,3.0208,-0.1114,-12.1281,1.6486,1.9493,-5.038100000000001,4.9701,-17.1663,-0.312,-4.80049991607666,0.03352705668658016,0.0474651977419853
0.6320000290870667,6.598800182342529,3.323,3.3592,4.8607,3.0282,3.3091,-0.3597,6.6322,4.501,1.0794,-5.966800212860107,0.04582011451323827,0.0343394267062346
-18.67799949645996,-13.15089988708496,-3.1646,0.888,-11.3924,1.8314,4.1515,-1.5362,0.987,-12.9285,-2.2113,-5.527099609375,0.05559916173418363,0.0347320456057787
-13.89150047302246,-10.01350021362305,4.969399999999999,-17.9591,6.679100000000001,-18.9884,-4.0971,0.8369,0.8725,7.516,-0.7469,-3.878000259399414,0.067153596629699,0.036386896545688295
13.26630020141602,15.18669986724854,8.4374,1.5907,5.4678,0.2972,1.3653,-0.0018,9.8028,5.466,-0.4324,-1.92039966583252,0.02481615326056877,0.005121901320914433
10.48400020599365,21.46980094909668,3.8719,10.5386,3.9105,5.8358,1.3632,2.8496,5.2351,6.7601,-0.5671,-10.98580074310303,0.026559844302634365,0.009987218305468566
-12.04749965667725,-0.296999990940094,1.3368,6.056100000000001,-4.0487,5.3562,5.3302,1.3395,6.667,-2.7092,-1.4627,-11.7504997253418,0.032597982014218936,0.040520413778722335
25.12879943847656,31.55330085754395,4.4301,1.5441,2.5332,0.2565,1.0861,2.2066,5.5162,4.7399,-10.9264,-6.424501419067383,0.019060464731107132,0.015733348205685633
31.73889923095703,19.84709930419922,9.2509,2.4406,18.7292,1.5122,10.3645,1.4042,19.6152,20.1335,12.4583,11.89179992675781,0.017003095398346567,0.025221953789393098
5.846499919891357,13.8169002532959,2.7765,2.361,7.0708,3.8944,5.8198,0.3794,8.5963,7.4503,0.6275000000000001,-7.970400333404541,0.020960930579652398,0.009894370101392267
1.121999979019165,0.2493000030517578,0.0,0.005,0.0,0.2693,0.0025,0.0025,0.0025,0.0025,1.1456,0.8726999759674072,,
0.4740000069141388,0.3371999859809875,0.0,0.0319,0.0,0.2921,-0.0027,0.0133,-0.0027,0.0133,1.6296,0.1368000209331512,,
0.5641999840736389,0.2786000072956085,0.0,0.0226,0.0325,0.4638,0.0,0.0184,0.0,0.0509,0.4209,0.2855999767780304,,
1.494400024414062,0.2478999942541122,0.0,0.062,0.0,0.3228,-0.007200000000000001,0.0504,-0.007200000000000001,0.0504,0.9704,1.246500015258789,,
1.690999984741211,0.160400003194809,0.0,0.0225,0.003,0.4422,0.0,0.033,0.0,0.036,1.0808,1.53059995174408,,
1.28059995174408,0.2511999905109406,0.0,0.0318,0.0061,0.3996,0.0272,0.0076,0.0272,0.0136,1.0119,1.029399991035461,,
1.261500000953674,0.3210999965667725,0.0,0.0166,-0.006,0.2321,-0.004500000000000001,0.0075,-0.004500000000000001,0.0015,-0.0637,0.9404000043869019,,
0.9266999959945679,0.538100004196167,0.0,0.0669,0.0,0.333,0.0104,-0.0164,0.0104,-0.0164,-1.0598,0.3885999917984009,,
2.558599948883057,0.2329999953508377,0.0,0.089,0.0,0.401,0.0,0.0014,0.0,0.0014,0.3088,2.325599908828735,,
1.629600048065186,0.03469999879598618,0.0,0.0818,0.0,0.3828,0.0014,0.006900000000000001,0.0014,0.006900000000000001,0.4805,1.594900012016296,,
1.298699975013733,0.2845000028610229,0.0,0.0731,0.0,0.3759,0.0026,0.0222,0.0026,0.0222,-0.4482,1.01419997215271,,
1.858500003814697,0.178399994969368,0.0,0.06540000000000001,0.0,0.3735,0.0048,0.0297,0.0048,0.0297,-0.7574,1.680099964141846,,
2.632100105285645,0.222800001502037,0.0,0.0549,0.0,0.4542,0.0022,0.034,0.0022,0.034,-0.0342,2.409300088882446,,
1.231099963188171,0.2624000012874603,0.0,0.0521,0.0,0.44,0.0,0.0419,0.0,0.0419,0.7613,0.9686999320983887,,
1.416200041770935,0.4068000018596649,0.0,0.0988,0.0,0.4391,0.005200000000000001,0.0094,0.005200000000000001,0.0094,-0.6996,1.009400010108948,,
1.118299961090088,0.6974999904632568,0.0,0.1551,0.0,0.3902,0.004900000000000001,0.0316,0.004900000000000001,0.0316,-1.2518,0.4207999706268311,,
1.858100056648254,0.7687000036239624,0.0,0.1717,0.0,0.4169,0.0245,-0.0179,0.0245,-0.0179,-0.4332,1.089400053024292,,
0.7497000098228455,0.7123000025749207,0.0,0.0793,0.0,0.3807,0.0544,-0.0036,0.0544,-0.0036,-0.2457,0.0374000072479248,,
1.350600004196167,0.5641000270843506,0.0,0.105,0.0,0.5949,-0.0033,0.0025,-0.0033,0.0025,-1.325,0.7864999771118164,,
0.9352999925613403,0.2470999956130981,0.0,0.0446,0.0,0.3118,0.006200000000000001,0.0085,0.006200000000000001,0.0085,-1.4134,0.6881999969482422,,
0.98089998960495,0.05469999834895134,0.0,0.07629999999999999,0.0,0.3368,0.0036,0.0151,0.0036,0.0151,-0.3298,0.9261999726295471,,
1.29639995098114,0.04800000041723251,0.0,0.0453,0.0,0.3341,0.0007,0.004,0.0007,0.004,1.1599,1.248399972915649,,
1.429700016975403,0.2872999906539917,0.0,0.077,0.0,0.6397999999999999,-0.004500000000000001,0.0201,-0.004500000000000001,0.0201,0.3131,1.142400026321411,,
1.810700058937073,0.2123000025749207,0.0,0.0563,0.0,0.4067,0.0453,0.0615,0.0453,0.0615,1.1106,1.598400115966797,,
1.967399954795837,0.2354000061750412,0.0,0.0693,0.0,0.4649,0.0458,0.0497,0.0458,0.0497,1.251,1.73199999332428,,
1.082399964332581,0.480100005865097,0.0,0.043,0.0,0.4316,0.0424,0.0678,0.0424,0.0678,1.9502,0.6022999286651611,,
1.100900053977966,0.1114000007510185,0.0,0.0798,0.0,0.4686,0.04160000000000001,0.0499,0.04160000000000001,0.0499,0.5051,0.9895000457763672,,
0.4975999891757965,0.4113999903202057,0.0,0.0755,0.0,0.3443,0.0294,0.1166,0.0294,0.1166,-0.3076,0.08619999885559082,0.10009997089703866,0.11602612336476652
-0.5339000225067139,-0.1356000006198883,0.0,0.05570000000000001,0.0011,0.4109,0.0598,0.0534,0.0598,0.0546,-0.8464,-0.3983000218868256,0.13611804445584633,0.14529294768969214
-0.2226999998092651,0.7904000282287598,0.0,0.0731,0.0018,0.5545,0.0287,0.1545,0.0287,0.1563,0.6367,-1.013100028038025,0.1412424743175507,0.14021088927984202
-1.057999968528748,0.8341000080108643,0.0,0.0459,0.0,0.6581,0.1414,0.1634,0.1414,0.1634,-1.7577,-1.892099976539612,0.10599294056495019,0.11493904888629902
-0.2592000067234039,0.1763000041246414,0.0,0.08750000000000001,0.0007,0.6282000000000001,0.08070000000000001,0.3609,0.08070000000000001,0.3616,0.5675,-0.4355000257492065,0.22620805601278968,0.20511323213577268
-0.9990000128746033,0.8891000151634216,0.0,0.08259999999999999,0.0035,1.0467,0.0595,0.4516000000000001,0.0595,0.4551,-0.9918,-1.888100028038025,0.2007889548937478,0.21328288068374
0.5708000063896179,-0.0502999983727932,0.0,0.1006,0.0636,0.7246,0.0458,0.3298,0.0458,0.3934,2.7806,0.6211000084877014,0.16780466834704066,0.15462524692217533
0.2144999951124191,0.1528999954462051,0.0,0.1069,-0.0527,1.0511,0.2828,0.5396000000000001,0.2828,0.4869,-0.0126,0.06159999966621399,0.09129609664281213,0.12431753675142933
1.317399978637695,-0.6211000084877014,0.0,0.29,-0.0016,1.1833,0.3373,0.9173,0.3373,0.9157000000000001,1.3973,1.938499927520752,0.09495717535416283,0.08654669672250749
3.018199920654297,-1.026000022888184,0.0,0.2156,0.4083,0.9506,-0.4012,1.0576,-0.4012,1.4659,4.4997,4.04419994354248,0.07176124180356663,0.07485220084587733
5.690700054168701,0.0706000030040741,0.0,0.1083,-0.0337,1.0582,0.0144,1.5813,0.0144,1.5476,6.390899999999999,5.620100021362305,0.07834862420956278,0.08282128473122913
4.126299858093262,1.499500036239624,0.0,0.1314,-0.0368,1.3786,0.0201,-0.1226,0.0201,-0.1594,0.4177,2.626799821853638,0.1185163060824075,0.12254651139179866
4.46560001373291,-0.6215999722480774,0.0,0.5872,0.1114,1.7429,0.0902,0.2237,0.0902,0.3351,3.5455,5.087200164794922,0.1323293919364612,0.14755450934171702
6.189099788665771,1.011199951171875,0.0,0.1548,0.1832,1.482,0.0849,0.6617999999999999,0.0849,0.845,3.0438,5.177899837493896,0.0978302657604219,0.11836188534895602
1.024700045585632,1.224599957466125,0.0,0.2347,0.0275,1.5573,-0.0016,0.6783,-0.0016,0.7058,0.3899,-0.1998999118804932,0.06718091294169426,0.06565631305178006
4.902299880981445,0.3526000082492828,0.0,0.258,0.005200000000000001,2.2383,-0.0378,0.5357000000000001,-0.0378,0.5408999999999999,1.4372,4.549699783325195,0.05264857411384583,0.06250956406195957
4.453000068664551,-0.3756000101566315,0.0,0.2,0.1532,1.5426,-0.06490000000000001,0.8761,-0.06490000000000001,1.0293,1.6096,4.82859992980957,0.06965349862972893,0.07556906839211784
7.552599906921387,0.862500011920929,0.0,0.3692,1.7685,2.2133,0.1258,2.0078,0.1258,3.7763,3.4117,6.690099716186523,0.07262266303102173,0.06515512987971307
3.781699895858765,-0.1160999983549118,0.0,0.2935,0.3706,2.1085,-0.0091,1.5721,-0.0091,1.9427,2.2404,3.897799968719482,0.05062414084871614,0.061760881294806835
4.301899909973145,1.37689995765686,0.0,0.6107,-0.5244,2.5639,0.114,1.9307,0.114,1.4063,-2.5461,2.924999952316284,0.08744908745090157,0.08937000731627147
6.954899787902832,3.911400079727173,0.2987,0.5758,-0.9856,3.073,0.1082,0.68,0.4069,-0.3056,0.0166,3.043499708175659,0.0626150406897068,0.079900028804938
10.00959968566895,4.026700019836426,0.0019,0.6333,2.0591,2.5446,0.1027,1.3828,0.1046,3.4419,1.5519,5.98289966583252,0.03922509650389353,0.050495926290750504
8.632399559020996,2.859899997711182,0.1563,0.5081,0.4635,3.7262,0.1377,1.5693,0.294,2.0328,3.2894,5.772499561309814,0.17164382090171193,0.16313272714614865
15.4330997467041,7.256100177764893,0.5714,1.8051,4.5362,4.6398,-0.0196,0.6766000000000001,0.5518,5.212800000000001,2.3301,8.177000045776367,0.11437290782729785,0.09327719733118983
17.76779937744141,9.537599563598633,0.6143,0.79,9.0509,3.4824,0.0511,1.1228,0.6653,10.1736,3.464,8.230199813842773,0.17801685755451524,0.1470986939966679
10.92339992523193,-1.221500039100647,0.2316,1.0634,3.6749,2.4851,0.132,0.4007,0.3636,4.0756,6.819800000000001,12.14490032196045,0.039981977393229805,0.020607609301805465
5.21560001373291,1.004199981689453,0.2384,0.4644,2.0273,3.2611,0.1147,0.3181,0.3531,2.3454,1.5571,4.211400032043457,0.0946343069275219,0.08597336957852049
12.72679996490479,5.220499992370605,0.9482999999999999,2.1243,4.992,3.2642,0.0288,0.9302,0.9771000000000001,5.9222,2.4665,7.50629997253418,0.20748661210139585,0.232128192981084
18.70689964294434,9.488300323486328,3.1717,0.8332999999999999,7.1854,3.4072,0.1774,1.3104,3.3491,8.4958,3.2415,9.218599319458008,0.06972326834996546,0.06610736499230067
13.77099990844727,2.453200101852417,-1.1835,0.686,2.0613,3.0703,-0.09090000000000001,0.0708,-1.2744,2.1321,3.1359,11.31779956817627,0.05820391699671743,0.0483670582373937
10.32409954071045,20.47080039978027,0.8877999999999999,0.4393,-1.5961,2.9106,0.1137,1.522,1.0015,-0.0741,-16.179,-10.14670085906982,0.11229526996612553,0.13081770638624843
8.530099868774414,13.04950046539307,-0.1921,0.2329,0.7994,3.8876,-0.0551,0.7447,-0.2472,1.5441,-8.0075,-4.519400596618652,0.09756453086932487,0.112986830373605
17.35169982910156,17.32719993591309,1.8529,1.2353,12.2451,2.6484,0.0315,1.2674,1.8845,13.5125,-2.647,0.02449989318847656,0.053764047722021764,0.060960724949836696
38.32440185546875,36.23080062866211,0.3979,0.6201,19.8212,3.3589,0.1945,2.3804,0.5924,22.2016,-2.3002,2.093601226806641,0.1882450307408969,0.22345785796642267
12.9375,13.29469966888428,2.651,0.499,7.5794,1.7329,0.213,1.4523,2.864,9.0317,-0.6517000000000001,-0.3571996688842773,0.09231865654389056,0.09338739638527244
16.56609916687012,15.9694995880127,0.9371,1.9602,9.068299999999999,3.068,0.2893,1.4998,1.2264,10.5681,0.3956,0.5965995788574219,0.0369760133326054,0.03113988724847633
-7.587299823760986,-8.942899703979492,0.9057000000000001,0.0991,-3.4121,1.5983,0.7722000000000001,-0.2094,1.6778,-3.6215,-0.6152000000000001,1.355599880218506,0.1146991128722827,0.14134565740823765
-0.2989000082015991,-0.3337000012397766,-0.864,2.8922,-12.7843,3.8698,-0.06720000000000001,0.425,-0.9312,-12.3593,-0.6302000000000001,0.03479999303817749,0.09210563947757096,0.0701131895184517
-0.3287000060081482,-1.32260000705719,-0.1604,0.5233,-7.7742,1.1961,0.09440000000000001,0.4855,-0.066,-7.2887,0.6576000000000001,0.9939000010490417,0.09929556896289189,0.062152559558550535
8.495200157165527,6.546299934387207,0.5718,0.0928,1.9607,2.1085,0.2394,0.4532,0.8112,2.4139,0.624,1.94890022277832,0.08836643149455393,0.07480181629459064
4.263299942016602,10.72369956970215,-0.794,0.5353,-2.0354,1.9054,0.0395,0.0178,-0.7545000000000001,-2.0175,-7.5222,-6.460399627685547,0.09003448113799113,0.0488889558861653
7.375999927520752,6.582399845123291,0.6557000000000001,1.9589,8.9889,3.058,0.7152000000000001,1.6507,1.3708,10.6396,-0.4098,0.7936000823974609,0.08202766378720604,0.072416253387928
9.284000396728516,10.53520011901855,-0.5037,1.0982,2.5972,1.5776,0.1815,0.8626,-0.3223,3.4598,0.7702000000000001,-1.251199722290039,0.09641708681980783,0.08666074896852165
15.18099975585938,14.38070011138916,0.5988,1.3214,7.8892,1.7406,-0.4028,1.6848,0.196,9.574,0.748,0.8002996444702148,0.07434015348553656,0.055812560021877296
7.61299991607666,0.1534000039100647,0.9738,1.6894,1.107,1.9315,-0.195,1.7526,0.7787999999999999,2.8596,7.602600000000001,7.45959997177124,0.08514047662417097,0.06613314400116603
4.448400020599365,-4.161300182342529,0.5533,0.9526,-0.8299,2.936,0.1461,-0.7464,0.6994,-1.5763,8.135,8.609700202941895,0.057621460407972336,0.0493172121544679
8.054499626159668,7.807400226593018,-0.6402000000000001,1.73,-0.1209,1.8312,0.1407,-0.5587000000000001,-0.4995,-0.6796,2.8713,0.2470993995666504,0.07943081855773927,0.07144535705447197
10.66370010375977,4.619800090789795,1.991,2.869,2.8238,3.1027,0.6856,-0.3008,2.6766,2.5229,5.671,6.043900012969971,0.09396468227108339,0.08636394515633607
6.487400054931641,5.577400207519531,4.9697,2.1728,-10.159,2.1324,1.1249,-1.0122,6.0947,-11.1712,3.6008,0.9099998474121094,0.11994707832733797,0.10547903925180431
8.964500427246094,7.176599979400635,1.474,2.6467,10.3258,2.626,1.2843,-1.9281,2.7582,8.3977,2.6559,1.787900447845459,0.09214196726679817,0.059044710050026566
16.70149993896484,13.92510032653809,2.2799,4.3361,8.5652,2.3781,1.5367,-0.0251,3.8166,8.5401,4.3287,2.776399612426758,0.08459393680095688,0.06843534484505666
9.694499969482422,5.990200042724609,2.4553,5.6479,3.3351,2.2971,1.3253,2.673,3.7806,6.008100000000001,1.1696,3.704299926757812,0.0451179419954618,0.020686893413464233
29.27939987182617,32.39899826049805,7.879300000000001,3.5296,-4.129600000000001,3.125,2.2369,4.5213,10.1163,0.3917,-0.5378,-3.119598388671875,0.07348211606343587,0.0587892010807991
17.87750053405762,17.31920051574707,1.7625,4.492100000000001,7.067600000000001,3.2988,3.4387,4.1206,5.2012,11.1881,-0.909,0.5583000183105469,0.06755143776535986,0.0383719677726428
27.15029907226562,26.61210060119629,6.32,6.8159,9.818100000000001,3.488,1.4966,-1.3954,7.8166,8.422600000000001,1.1942,0.5381984710693359,0.061473011970520026,0.035784085591634096
2.988399982452393,11.26459980010986,18.1117,6.966,-6.0886,5.8028,2.9496,2.8261,21.0614,-3.2625,-14.1013,-8.276199340820312,0.0776160756746928,0.0721158074835936
35.19509887695312,42.96789932250977,12.9939,4.3889,10.7675,1.9651,3.0474,2.3991,16.0413,13.1666,-11.3053,-7.772800445556641,0.059133472541968025,0.03222508045534293
29.49629974365234,36.03749847412109,16.323,22.4171,5.351100000000001,5.118600000000001,4.5933,0.1659,20.9163,5.5171,-9.0762,-6.54119873046875,0.06845810512701671,0.06448605470359327
14.67679977416992,14.07390022277832,0.6805,6.467600000000001,11.6349,3.4676,4.6892,2.6518,5.3708,14.2857,-1.8998,0.6028995513916016,0.053249572714169836,0.06743994106849037
28.99740028381348,26.95669937133789,0.1131,11.8601,7.8182,9.0773,4.9481,4.1291,5.0613,11.9473,-0.5068,2.040700912475586,0.06855589523911476,0.07080412221451603
26.16749954223633,19.55139923095703,1.3445,6.4435,8.7646,4.7586,11.5336,2.4454,12.8781,11.21,0.2348,6.616100311279297,0.050040630002816534,0.046097699552774436
28.82839965820312,27.0935001373291,5.979,14.5131,5.360300000000001,12.2632,6.9514,1.2729,12.9313,6.6322,-0.6052000000000001,1.734899520874023,0.04912845169504484,0.052112072706222534
48.73889923095703,46.96739959716797,6.449800000000001,21.5411,12.8064,5.5636,3.3883,14.0176,9.8381,26.824,-0.0486,1.771499633789062,0.0561306265493234,0.06213123413423697
49.85960006713867,47.15309906005859,9.409799999999999,16.5915,11.5258,17.9243,14.2514,2.9236,23.6612,14.4494,-2.4572,2.706501007080078,0.06562157471974693,0.06431371346116067
31.49640083312988,24.63050079345703,10.184,6.6407,3.0789,4.989100000000001,2.7124,3.8184,12.8964,6.8964,1.1828,6.865900039672852,0.048222983876864134,0.030128417536616336
